Name,Team,Age,Position,Apps,Mins,Goals,Assists,SpG,KeyP,Drb_x,Fouled,Off,Disp,UnsTch,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_y,Blocks,AvgP,PS%,year
James McCarthy,Everton,32,Midfielder,28,2404,2,1,0.6785714285714286,0.5714285714285714,0.6071428571428571,1.2142857142857142,0.0,0.8571428571428571,0.6785714285714286,7.093571428571429,2.4285714285714284,1.6428571428571428,1.1071428571428572,0.0,2.892857142857143,1.3571428571428572,0.8214285714285714,50.5,85.57284299858557,2014
Ryan Shawcross,Stoke,35,Defender,32,2832,2,1,0.59375,0.4375,0.34375,0.65625,0.09375,0.0625,0.375,7.09125,1.28125,1.5625,0.84375,0.28125,7.5,0.5,1.0,35.65625,76.8624014022787,2014
Christian Eriksen,Tottenham,31,Midfielder,38,3142,10,2,2.5526315789473686,2.210526315789474,1.2105263157894737,0.5789473684210527,0.0,2.236842105263158,1.394736842105263,7.090789473684212,1.3421052631578947,0.631578947368421,0.4473684210526316,0.0,0.5,0.9473684210526316,0.0526315789473684,52.026315789473685,81.99291856348002,2014
Lukasz Fabianski,Swansea,38,Goalkeeper,37,3308,0,0,0.0,0.0,0.0,0.3243243243243243,0.0,0.0,0.0,7.090540540540541,0.027027027027027,0.054054054054054,0.027027027027027,0.0,1.0,0.081081081081081,0.0,28.10810810810811,55.76923076923077,2014
Ben Mee,Burnley,33,Defender,33,2888,2,1,0.6060606060606061,0.5151515151515151,0.4848484848484848,0.8787878787878788,0.0,0.4848484848484848,0.5757575757575758,7.086363636363637,1.9090909090909087,2.0303030303030303,0.8484848484848485,0.0909090909090909,5.606060606060606,0.9393939393939394,0.8787878787878788,33.666666666666664,66.51665166516652,2014
Patrick van Aanholt,Sunderland,33,Defender,28,2306,0,5,1.0714285714285714,1.25,1.2857142857142858,0.5714285714285714,0.0714285714285714,1.0357142857142858,1.0714285714285714,7.085000000000001,2.7142857142857144,2.392857142857143,0.75,0.1428571428571428,2.9642857142857144,1.2857142857142858,0.5714285714285714,33.25,81.52524167561761,2014
Christian Benteke,Aston Villa,32,Forward,29,2380,13,2,2.7586206896551726,1.137931034482759,0.5862068965517241,0.8275862068965517,1.2413793103448276,1.862068965517241,2.2758620689655173,7.081724137931035,0.3793103448275862,0.1034482758620689,1.4827586206896552,0.0,0.6896551724137931,0.2068965517241379,0.0689655172413793,33.27586206896552,66.73575129533678,2014
Fabian Delph,Aston Villa,33,Midfielder,28,2434,0,3,1.5,1.2857142857142858,2.1785714285714284,1.6071428571428572,0.0357142857142857,1.5714285714285714,1.0714285714285714,7.079999999999998,2.107142857142857,1.3571428571428572,0.4642857142857143,0.0,1.0357142857142858,1.1071428571428572,0.3214285714285714,59.75,85.23610280932456,2014
Reece Burke,West Ham,26,Defender,5,415,0,0,0.8,0.2,0.0,0.2,0.0,0.0,0.0,7.078,1.2,1.8,0.6,0.8,10.4,0.2,0.6,29.6,68.24324324324324,2014
Aaron Ramsey,Arsenal,32,Midfielder,29,2010,6,6,2.1724137931034484,1.6206896551724137,0.8620689655172413,1.0,0.1724137931034483,1.2413793103448276,1.4827586206896552,7.074827586206896,2.0,1.103448275862069,0.7931034482758621,0.0,0.7586206896551724,1.5862068965517242,0.1034482758620689,56.58620689655172,85.98415600243754,2014
Richard Dunne,QPR,43,Defender,23,1874,0,0,0.3478260869565217,0.1304347826086956,0.1739130434782608,0.3478260869565217,0.0,0.217391304347826,0.2608695652173913,7.074782608695651,2.6956521739130435,1.9130434782608696,1.0869565217391304,0.9565217391304348,8.782608695652174,0.5652173913043478,1.2173913043478262,23.956521739130437,64.06533575317604,2014
Sammy Ameobi,Newcastle,31,Forward,25,1423,2,2,1.04,0.84,2.04,0.84,0.04,1.4,1.52,7.074,2.0,1.36,1.36,0.0,1.08,0.56,0.12,20.56,66.34241245136187,2014
Toby Alderweireld,Southampton,34,Defender,26,2263,1,0,0.6923076923076923,0.2692307692307692,0.2692307692307692,0.2307692307692307,0.0,0.1538461538461538,0.2692307692307692,7.0730769230769255,1.6923076923076923,1.2307692307692308,0.4615384615384615,0.3846153846153846,5.461538461538462,0.6923076923076923,0.7692307692307693,42.57692307692308,80.21680216802169,2014
Sadio Mane,Southampton,31,Forward,30,2135,10,3,2.0,1.3333333333333333,1.9666666666666663,2.5,0.8,1.7,2.066666666666667,7.072,1.3,0.5,1.1333333333333333,0.0,0.2333333333333333,0.6333333333333333,0.0,27.53333333333333,79.66101694915254,2014
Per Mertesacker,Arsenal,38,Defender,35,3150,0,1,0.3714285714285714,0.0857142857142857,0.2285714285714285,0.3714285714285714,0.0,0.0,0.1714285714285714,7.069714285714285,0.7714285714285715,2.085714285714286,0.2285714285714285,0.8,5.542857142857143,0.2857142857142857,0.6285714285714286,50.77142857142857,89.30782217220033,2014
Erik Lamela,Tottenham,31,Midfielder,33,2302,2,7,1.1515151515151516,1.818181818181818,1.6666666666666667,1.4545454545454546,0.1818181818181818,2.333333333333333,1.606060606060606,7.06878787878788,2.363636363636364,1.303030303030303,1.5151515151515151,0.0303030303030303,0.3333333333333333,0.9696969696969696,0.0303030303030303,34.303030303030305,82.773851590106,2014
Eliaquim Mangala,Man City,32,Defender,25,2189,0,2,0.56,0.2,0.32,0.32,0.0,0.64,0.4,7.066,1.72,1.6,0.84,0.88,5.92,0.84,0.52,36.52,88.60898138006573,2014
David Ospina,Arsenal,34,Goalkeeper,18,1620,0,0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,7.063888888888889,0.0555555555555555,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,26.77777777777778,57.46887966804979,2014
Jan Vertonghen,Tottenham,36,Defender,32,2810,0,0,0.40625,0.09375,0.375,0.59375,0.03125,0.15625,0.21875,7.0634375,1.59375,2.1875,0.625,1.0,7.0,0.46875,0.65625,43.71875,85.06075768406004,2014
Michael Carrick,Man Utd,42,Midfielder,18,1457,1,2,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.0,0.0555555555555555,0.2777777777777778,7.060555555555556,1.3888888888888888,1.7222222222222223,0.4444444444444444,0.2777777777777778,2.0,0.6111111111111112,0.5555555555555556,60.5,89.62350780532599,2014
Kieran Gibbs,Arsenal,33,Defender,22,1658,0,3,0.5454545454545454,0.6818181818181818,1.3636363636363635,0.3181818181818182,0.0454545454545454,0.4090909090909091,0.7727272727272727,7.0586363636363645,1.9545454545454544,2.4545454545454546,0.7727272727272727,0.1363636363636363,2.8181818181818183,0.5,0.0909090909090909,40.45454545454545,81.68539325842697,2014
Yannick Bolasie,Crystal Palace,34,Forward,34,2778,4,6,2.0294117647058822,1.3529411764705883,2.617647058823529,1.4411764705882353,0.4411764705882353,1.6470588235294117,2.147058823529412,7.054117647058823,1.5,0.3235294117647059,1.4705882352941178,0.0,1.0294117647058822,0.4117647058823529,0.088235294117647,19.558823529411764,71.57894736842105,2014
Mamadou Sakho,Liverpool,33,Defender,16,1418,0,0,0.125,0.3125,0.8125,0.25,0.0,0.5,0.5,7.053750000000001,1.875,1.625,0.5,0.5,6.0,0.375,0.3125,56.875,89.45054945054946,2014
Brede Hangeland,Crystal Palace,42,Defender,14,1173,2,1,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.3571428571428571,0.0714285714285714,0.0,0.2142857142857142,7.049285714285714,1.0714285714285714,2.2142857142857144,0.5714285714285714,0.2857142857142857,5.571428571428571,0.2857142857142857,0.3571428571428571,23.214285714285715,78.46153846153847,2014
Emre Can,Liverpool,29,Midfielder,27,2067,1,0,0.5555555555555556,0.4444444444444444,1.2592592592592593,0.7037037037037037,0.0,0.6666666666666666,0.5925925925925926,7.047777777777778,2.888888888888889,1.4074074074074074,1.0740740740740742,0.2592592592592592,2.888888888888889,0.8888888888888888,0.1851851851851851,47.44444444444444,83.21623731459798,2014
Joel Ward,Crystal Palace,33,Defender,37,3330,1,0,0.3243243243243243,0.5945945945945946,0.4324324324324324,1.4054054054054057,0.0,0.6486486486486487,0.7297297297297297,7.042702702702703,2.5945945945945947,1.648648648648649,1.027027027027027,0.054054054054054,4.864864864864865,0.8648648648648649,0.4054054054054054,31.945945945945947,69.4585448392555,2014
Nathaniel Clyne,Southampton,32,Defender,35,3147,2,0,0.5428571428571428,0.6285714285714286,0.7714285714285715,0.7428571428571429,0.0,0.4857142857142857,0.6285714285714286,7.041142857142857,3.2857142857142856,1.8285714285714283,0.6,0.1142857142857142,2.2,0.9428571428571428,0.2,42.85714285714285,78.53333333333333,2014
Mark Noble,West Ham,36,Midfielder,28,2308,2,3,0.75,1.6071428571428572,0.8571428571428571,1.2142857142857142,0.0714285714285714,1.0357142857142858,1.0,7.038928571428572,2.5,1.8571428571428568,1.2142857142857142,0.0,0.8571428571428571,1.3571428571428572,0.2857142857142857,49.10714285714285,85.23636363636363,2014
Winston Reid,West Ham,35,Defender,30,2503,1,0,0.3666666666666666,0.2666666666666666,0.1333333333333333,1.1666666666666667,0.1,0.1333333333333333,0.7333333333333333,7.033666666666665,1.5,1.6,1.0,0.3666666666666666,9.266666666666667,0.4333333333333333,1.0333333333333334,29.9,79.26421404682274,2014
John Terry,Chelsea,42,Defender,38,3420,5,0,0.5263157894736842,0.1842105263157894,0.0,0.5,0.0263157894736842,0.0263157894736842,0.131578947368421,7.031578947368423,1.131578947368421,0.868421052631579,0.3421052631578947,0.631578947368421,5.657894736842105,0.2631578947368421,0.7894736842105263,42.26315789473684,89.60149439601494,2014
Graziano Pelle,Southampton,38,Forward,38,3284,12,2,3.236842105263158,1.131578947368421,0.1842105263157894,0.9736842105263158,0.6842105263157895,1.763157894736842,2.0,7.028157894736842,0.2894736842105263,0.1842105263157894,1.8421052631578947,0.0,1.105263157894737,0.3421052631578947,0.1578947368421052,32.10526315789474,65.32786885245902,2014
James Chester,Hull,34,Defender,23,1876,2,0,0.391304347826087,0.217391304347826,0.3043478260869565,0.6086956521739131,0.0,0.217391304347826,0.3478260869565217,7.025217391304347,2.391304347826087,2.3043478260869565,1.0869565217391304,0.2608695652173913,4.434782608695652,0.8695652173913043,0.6086956521739131,32.82608695652174,81.98675496688742,2014
Michael Duff,Burnley,45,Defender,21,1809,0,0,0.0952380952380952,0.1904761904761904,0.1904761904761904,0.7142857142857143,0.0,0.0952380952380952,0.1428571428571428,7.024761904761907,1.1428571428571428,1.619047619047619,0.9047619047619048,0.4285714285714285,9.476190476190476,1.0,1.0476190476190477,30.428571428571427,71.20500782472612,2014
Martin Demichelis,Man City,42,Defender,31,2559,1,0,0.2580645161290322,0.1612903225806451,0.1290322580645161,0.2903225806451613,0.0,0.1612903225806451,0.1935483870967742,7.022580645161289,2.0,2.3870967741935485,1.064516129032258,0.7741935483870968,5.516129032258065,1.096774193548387,0.2903225806451613,44.38709677419355,87.20930232558139,2014
James Milner,Man City,37,Midfielder,32,1744,5,7,1.21875,1.625,0.59375,0.84375,0.21875,1.5625,0.84375,7.019062500000001,1.71875,0.71875,0.875,0.0,0.40625,1.15625,0.125,31.5,79.46428571428571,2014
Nabil Bentaleb,Tottenham,28,Midfielder,26,2195,0,2,1.0,0.6153846153846154,1.0769230769230769,0.6153846153846154,0.0,0.7692307692307693,0.6153846153846154,7.017692307692307,2.269230769230769,2.5384615384615383,1.0384615384615383,0.0384615384615384,1.8846153846153848,0.9230769230769232,0.3461538461538461,60.96153846153846,86.75078864353313,2014
Younes Kaboul,Tottenham,37,Defender,11,990,0,0,0.4545454545454545,0.3636363636363636,0.7272727272727273,0.2727272727272727,0.0,0.5454545454545454,0.4545454545454545,7.017272727272727,1.6363636363636365,3.090909090909091,0.9090909090909092,0.4545454545454545,7.545454545454546,0.5454545454545454,0.5454545454545454,46.72727272727273,79.76653696498055,2014
Willian,Chelsea,35,Forward,36,2418,2,3,1.5277777777777777,1.3611111111111112,1.75,1.4722222222222223,0.1111111111111111,1.0,1.2222222222222223,7.016944444444445,1.0,0.3611111111111111,0.75,0.0,0.1944444444444444,0.9722222222222222,0.0,38.0,85.08771929824562,2014
Ryan Bertrand,Southampton,34,Defender,34,3055,2,2,0.4117647058823529,0.7647058823529411,0.6470588235294118,1.1764705882352942,0.0588235294117647,0.6764705882352942,0.9705882352941176,7.016764705882353,1.3235294117647058,1.9705882352941173,0.8529411764705882,0.2352941176470588,1.4411764705882353,0.3529411764705882,0.2352941176470588,41.05882352941177,79.44126074498567,2014
Erik Pieters,Stoke,35,Defender,31,2564,0,2,0.2580645161290322,0.5483870967741935,0.4193548387096774,1.1612903225806452,0.0,0.4516129032258064,0.7741935483870968,7.015161290322582,2.3225806451612905,1.903225806451613,1.4516129032258065,0.2258064516129032,4.387096774193548,1.1612903225806452,0.2903225806451613,34.83870967741935,80.74074074074075,2014
Sebastian Larsson,Sunderland,38,Midfielder,36,3061,3,3,1.25,1.6111111111111112,0.5833333333333334,1.3888888888888888,0.0833333333333333,0.8611111111111112,0.7222222222222222,7.011944444444444,2.361111111111111,1.0833333333333333,1.4166666666666667,0.0,1.25,1.3888888888888888,0.4166666666666667,38.52777777777778,81.75919250180245,2014
Steven Nzonzi,Stoke,34,Midfielder,38,3376,3,1,1.236842105263158,0.8947368421052632,1.236842105263158,0.7105263157894737,0.131578947368421,1.1842105263157894,1.236842105263158,7.011052631578949,1.894736842105263,0.7894736842105263,0.8157894736842105,0.0263157894736842,1.1578947368421053,0.8421052631578947,0.1052631578947368,56.55263157894737,84.96975337366217,2014
Daniel Sturridge,Liverpool,33,Forward,12,750,4,1,3.25,0.9166666666666666,1.25,1.3333333333333333,0.5,2.333333333333333,1.3333333333333333,7.006666666666667,0.0833333333333333,0.0,0.4166666666666667,0.0,0.75,0.1666666666666666,0.0,20.83333333333333,79.2,2014
Stewart Downing,West Ham,39,Midfielder,37,3314,6,8,1.891891891891892,2.2972972972972974,0.6216216216216216,0.7297297297297297,0.1081081081081081,0.7027027027027027,0.6486486486486487,7.003243243243244,0.7297297297297297,0.5945945945945946,0.2972972972972973,0.027027027027027,0.8648648648648649,0.4864864864864865,0.081081081081081,39.972972972972975,84.98985801217039,2014
Angel Di Maria,Man Utd,35,Midfielder,27,1645,3,10,2.259259259259259,1.9259259259259256,1.6666666666666667,0.8148148148148148,0.1851851851851851,1.1851851851851851,1.148148148148148,7.002222222222222,0.5185185185185185,0.6296296296296297,0.1851851851851851,0.037037037037037,0.074074074074074,0.5185185185185185,0.037037037037037,31.25925925925926,77.8436018957346,2014
Calum Chambers,Arsenal,28,Defender,23,1571,1,1,0.3043478260869565,0.4782608695652174,0.8260869565217391,0.7391304347826086,0.0434782608695652,0.5652173913043478,0.7391304347826086,7.001739130434781,2.130434782608696,1.9565217391304348,1.0869565217391304,0.3043478260869565,3.391304347826087,1.173913043478261,0.1739130434782608,38.391304347826086,82.78595696489242,2014
Antolin Alcaraz,Everton,41,Defender,8,527,0,0,0.25,0.0,0.125,0.75,0.0,0.25,0.5,6.995,1.625,2.25,0.625,0.25,7.0,0.25,0.875,44.625,85.43417366946778,2014
Jason Puncheon,Crystal Palace,37,Midfielder,37,2825,6,7,1.7567567567567568,1.7567567567567568,1.5675675675675675,0.6486486486486487,0.1081081081081081,1.4594594594594594,1.891891891891892,6.991621621621623,1.7837837837837838,1.054054054054054,1.2432432432432432,0.0,0.5945945945945946,1.3783783783783785,0.054054054054054,30.864864864864863,76.4448336252189,2014
Remy Cabella,Newcastle,33,Midfielder,31,1947,1,2,1.3870967741935485,1.2258064516129032,2.419354838709677,1.935483870967742,0.032258064516129,1.7096774193548387,1.096774193548387,6.991290322580647,2.3548387096774195,1.1290322580645162,0.967741935483871,0.0,0.1290322580645161,1.1290322580645162,0.0,28.967741935483872,82.62806236080178,2014
Ritchie De Laet,Leicester,34,Defender,26,1884,0,1,0.1538461538461538,0.4615384615384615,0.5,0.6538461538461539,0.0,0.1923076923076923,0.3461538461538461,6.989615384615385,2.3846153846153846,2.6923076923076925,0.9615384615384616,0.1923076923076923,4.1923076923076925,1.0769230769230769,0.5,23.73076923076923,69.3679092382496,2014
Craig Gardner,WBA,36,Midfielder,35,2684,3,4,1.6,1.0,0.4,1.0857142857142856,0.1428571428571428,0.9142857142857144,0.8285714285714286,6.988,2.657142857142857,1.6285714285714286,1.6285714285714286,0.0285714285714285,1.6571428571428573,1.4857142857142858,0.2571428571428571,30.62857142857143,75.27985074626866,2014
Charlie Austin,QPR,34,Forward,35,3069,18,5,3.742857142857143,0.6571428571428571,0.4285714285714285,1.2571428571428571,1.0,1.8,2.142857142857143,6.985142857142857,0.6571428571428571,0.2857142857142857,1.0285714285714285,0.0,1.1714285714285717,0.7428571428571429,0.0857142857142857,21.542857142857144,65.91511936339522,2014
Dusan Tadic,Southampton,34,Forward,31,2064,4,7,1.7096774193548387,2.193548387096774,0.7096774193548387,0.7741935483870968,0.4193548387096774,1.4193548387096775,1.064516129032258,6.983548387096776,1.3225806451612905,0.6451612903225806,0.967741935483871,0.0,0.2258064516129032,0.7741935483870968,0.064516129032258,27.483870967741936,78.16901408450704,2014
Dejan Lovren,Liverpool,34,Defender,26,2036,0,0,0.6923076923076923,0.0769230769230769,0.0,0.5769230769230769,0.0,0.2307692307692307,0.1153846153846153,6.983461538461539,2.0384615384615383,1.8461538461538465,0.6923076923076923,0.5,7.769230769230769,0.6538461538461539,0.2307692307692307,53.46153846153846,85.17985611510791,2014
Jesus Navas,Man City,37,Defender,35,2248,0,8,1.2857142857142858,2.2857142857142856,1.0571428571428572,0.8,0.2285714285714285,0.8857142857142857,0.7714285714285715,6.979428571428572,1.0,0.5428571428571428,0.6285714285714286,0.0285714285714285,0.2285714285714285,0.8857142857142857,0.0,38.22857142857143,85.42600896860986,2014
Mauricio Isla,QPR,35,Defender,26,2132,0,2,0.2692307692307692,1.1538461538461535,0.6153846153846154,0.8461538461538461,0.0769230769230769,0.6923076923076923,0.5384615384615384,6.979230769230768,3.1153846153846154,2.1923076923076925,0.6153846153846154,0.3461538461538461,3.0384615384615383,1.0769230769230769,0.1923076923076923,33.65384615384615,74.85714285714286,2014
Esteban Cambiasso,Leicester,43,Midfielder,31,2423,5,1,0.935483870967742,1.1935483870967742,0.4516129032258064,0.4838709677419355,0.0,0.4516129032258064,0.4516129032258064,6.971935483870969,2.2580645161290325,2.064516129032258,0.6129032258064516,0.032258064516129,1.0,1.4516129032258065,0.2580645161290322,36.096774193548384,73.63717605004469,2014
Geoff Cameron,Stoke,38,Defender,27,2135,0,1,0.3333333333333333,0.4444444444444444,0.9629629629629628,0.7037037037037037,0.037037037037037,0.925925925925926,0.8148148148148148,6.970370370370371,2.3703703703703702,2.111111111111111,0.4814814814814814,0.1851851851851851,3.111111111111111,1.1851851851851851,0.4444444444444444,33.592592592592595,74.97243660418964,2014
Jack Butland,Stoke,30,Goalkeeper,3,270,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,6.97,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,32.666666666666664,45.91836734693878,2014
Kyle Walker,Tottenham,33,Defender,15,1307,0,0,0.4,0.7333333333333333,0.9333333333333332,0.6666666666666666,0.0,1.0666666666666669,1.0,6.968666666666667,2.4,2.4,1.0,0.1333333333333333,2.8,0.5333333333333333,0.2,50.333333333333336,80.0,2014
Wilfried Zaha,Crystal Palace,30,Forward,31,1982,4,2,1.2903225806451613,0.4516129032258064,2.806451612903226,1.5483870967741935,0.2258064516129032,1.3870967741935485,2.0,6.968387096774194,1.2903225806451613,0.7741935483870968,1.3870967741935485,0.0,0.3225806451612903,0.7096774193548387,0.0,13.064516129032258,73.33333333333333,2014
